code;name;in_stock_balance;created_at;is_weight
14384;Шайба стопорна b=30;30;2026-01-01;FALSE
14387;ДСТУ 8939:2019 21х 5 ст45;5.998;2026-01-01;FALSE
14388;ДСТУ 8938:2019 83х16 ст45;1.836;2026-01-01;FALSE
14391;Труба проф. 200х200х 8 стQ345B;1.615;2026-01-01;FALSE
14393;ГОСТ 8732 219х20 ст20;5.635;2026-01-01;FALSE
14394;Труба проф. 200х120х12 ст20;1.84;2026-01-01;FALSE
14401;ДСТУ 8938:2019 127х28 ст35;7.386;2026-01-01;FALSE
14402;ДСТУ 8938:2019 180х25 ст35;7.432;2026-03-23;FALSE
14403;ДСТУ 8938:2019 159х25 ст35;4.214;2026-01-01;FALSE
14404;GB/T 8162:2018 63х 3.5 ст20;0.015;2026-01-01;FALSE
14405;GB/T 8162:2018 73х10  ст20;1.498;2026-01-01;FALSE
14406;GB/T 8162:2018 89х 8 ст20;0.015;2026-01-01;FALSE
14407;ДСТУ 8938:2019 203х25 ст35;2.618;2026-01-01;FALSE
14409;ДСТУ 8938:2019 159х20 ст35;0.842;2026-01-01;FALSE
14411;ДСТУ 8938:2019 273х40 ст20;3.382;2026-02-03;FALSE
14413;Труба проф. 150х100х 8 стQ345B;1.165;2026-01-01;FALSE
14416;ДСТУ 8938:2019 194х16 ст20;0;2026-01-01;FALSE
14417;GB/T 8162:2018 42х10 ст20;0.09;2026-01-01;FALSE
14418;GB/T 8162:2018 50х12 ст20;0;2026-01-01;FALSE
14419;GB/T 8162:2018 60х14 ст20;0.181;2026-01-01;FALSE
14421;GB/T 8162:2018 68х14 ст20;3.902;2026-01-01;FALSE
14423;GB/T 8162:2018 85х 4 ст20;0.787;2026-01-01;FALSE
14424;GB/T 8162:2018 95х10 ст20;1.89;2026-01-01;FALSE
14425;"Пристрій електронагрів.1,25кВт 380В (ПЕТ)";1;2026-01-01;FALSE
14426;ДСТУ 8938:2019 299х40 ст20;5.06;2026-01-01;FALSE
14428;"Труби сталеві безшовні обсадні з гладкими кільцями без муфт м/с 26Г2ТР API Spec 5СТ, 11th edition, Dec 2023 139,70x9,17 R3 PE";0;2026-01-27;FALSE
14430;ДСТУ 8938:2019 76х 8 ст35;4.465;2026-01-01;FALSE
14433;ДСТУ 8938:2019 273х10 ст20;5.834;2026-01-01;FALSE
14434;ДСТУ 8938:2019 219х 6 ст09Г2С;0.74;2026-01-01;FALSE
14435;ДСТУ 8938:2019 219х10 ст09Г2С;0.49;2026-01-01;FALSE
14441;Глушник стисненого повітря BSL 04;20;2026-01-01;FALSE
14443;Реле контролю фаз РКН3Ф-16М;1;2026-01-01;FALSE
14444;Труба проф. 250х150х10 стS355J2H;4.14;2026-01-01;FALSE
14445;ДСТУ 8938:2019 152х20 ст45;4.098;2026-01-01;FALSE
14446;ДСТУ 8938:2019 146х36 ст45;6.12;2026-01-01;FALSE
14447;ДСТУ 8938:2019 121х25 ст45;4.374;2026-01-29;FALSE
14448;ДСТУ 8938:2019 127х20 ст45;4.946;2026-01-01;FALSE
14449;ДСТУ 8938:2019 127х25 ст45;0;2026-01-01;FALSE
14455;ДСТУ 8938:2019 325х10 ст20;30.088;2026-01-01;FALSE
14460;Труба проф. 200х160х 8 стS355J2H;0.53;2026-01-01;FALSE
14474;ДСТУ 8938:2019 325х30 ст45;1.15;2026-01-01;FALSE
14475;ДСТУ 8938:2019 325х25 ст45;1.99;2026-01-01;FALSE
14476;ДСТУ 8938:2019 508х32 ст20;3.302;2026-01-13;FALSE
14478;ДСТУ 8938:2019 630х30 ст20;2.324;2026-01-01;FALSE
14479;ДСТУ 8938:2019 630х10 ст20;5.607;2026-01-01;FALSE
14480;ДСТУ 8938:2019 530х12 ст20;0.002;2026-01-01;FALSE
14481;ДСТУ 8938:2019 530х16 ст20;1.246;2026-01-01;FALSE
14483;ДСТУ 8938:2019 60х16 ст20;0;2026-01-01;FALSE
14484;ДСТУ 8938:2019 68х16 ст20;0.551;2026-01-01;FALSE
14485;ДСТУ 8938:2019 70х16 ст45;0.435;2026-01-01;FALSE
14486;ДСТУ 8938:2019 76х18 ст20;3.518;2026-01-01;FALSE
14487;ДСТУ 8938:2019 76х20 ст20;0.016;2026-01-01;FALSE
14488;ДСТУ 8938:2019 83х18 ст20;0.152;2026-01-01;FALSE
14489;ДСТУ 8938:2019 83х25 ст20;0;2026-01-01;FALSE
14490;ДСТУ 8938:2019 95х16 ст20;6.457;2026-01-01;FALSE
14492;ДСТУ 8938:2019 102х20 ст20;0.76;2026-01-01;FALSE
14493;ДСТУ 8938:2019 108х20 ст20;2.756;2026-01-01;FALSE
14494;ДСТУ 8938:2019 121х30 ст45;0;2026-01-01;FALSE
14495;ДСТУ 8938:2019 140х20 ст20;0.002;2026-01-01;FALSE
14496;ДСТУ 8938:2019 168х20 ст45;2.618;2026-01-01;FALSE
14498;GB/T 8162:2018 20х 5 ст20;0.745;2026-01-01;FALSE
14499;GB/T 8162:2018 21х 1.5 ст20;0.161;2026-01-01;FALSE
14500;GB/T 8162:2018 22х 2 ст20;2.747;2026-01-01;FALSE
14503;GB/T 8162:2018 34х 4.5 ст20;5.15;2026-01-01;FALSE
14504;GB/T 8162:2018 42х 3.5 ст20;3.996;2026-01-01;FALSE
14505;GB/T 8162:2018 121х 5 ст20;3.971;2026-01-01;FALSE
14507;GB/T 8162:2018 152х 5 ст20;0.008;2026-01-01;FALSE
14508;GB/T 8162:2018 152х 6 ст20;4.709;2026-01-01;FALSE
14509;GB/T 8162:2018 152х 8 ст20;5.171;2026-01-01;FALSE
14511;ДСТУ 8938:2019 426х60 ст20;2.26;2026-01-01;FALSE
14512;Футболка SILVESTER;0;2026-01-01;FALSE
14513;Чоботи гумові хакі;29;2026-01-01;FALSE
14514;Штани робочі демісезонні Insight Special;2;2026-01-01;FALSE
14515;Куртка робоча демісезонна Insight Special;3;2026-01-01;FALSE
14516;Напівкомбінезон робочий демісезонний Insight Special;2;2026-01-01;FALSE
14517;Футболка Insight Standart зелена;2;2026-01-01;FALSE
14518;GB/T 8162:2018 32х 8 ст20;0.1;2026-01-01;FALSE
14519;GB/T 8162:2018 40х 3 ст20;0.048;2026-01-01;FALSE
14520;GB/T 8162:2018 42х 8 ст45;1.765;2026-01-01;FALSE
14521;GB/T 8162:2018 42х12 ст20;3.154;2026-01-01;FALSE
14522;GB/T 8162:2018 48х12 ст20;0.003;2026-01-01;FALSE
14523;GB/T 8162:2018 50х 6 ст45;0;2026-01-01;FALSE
14524;GB/T 8162:2018 50х12 ст45;0;2026-01-01;FALSE
14526;GB/T 8162:2018 54х12 ст20;0.234;2026-01-01;FALSE
14527;GB/T 8162:2018 57х 8 ст45;0.01;2026-01-01;FALSE
14528;GB/T 8162:2018 63х14 ст20;0.035;2026-01-01;FALSE
14529;GB/T 8162:2018 73х14  ст20;0.406;2026-01-01;FALSE
14530;GB/T 8162:2018 34х 5 ст20;0.003;2026-01-01;FALSE
14531;GB/T 8162:2018 85х 5 ст20;0.82;2026-01-01;FALSE
14532;GB/T 8162:2018 102х 5 ст20;23.514;2026-01-01;FALSE
14534;GB/T 8162:2018 127х 4 ст20;0.038;2026-01-01;FALSE
14535;GB/T 8162:2018 127х 5 ст20;9.624;2026-01-01;FALSE
14536;GB/T 8162:2018 133х 4 ст20;0.049;2026-01-01;FALSE
14538;GB/T 8162:2018 146х 5 ст20;4.442;2026-01-01;FALSE
14544;Трансол-200 (9кг);1;2026-01-01;FALSE
14545;Гідроштовхач ТЕ-16;1;2026-01-01;FALSE
14546;Насадка на косу "яйцо";3;2026-01-01;FALSE
14547;Котушка зажиг.;3;2026-01-01;FALSE
14548;Стартер;3;2026-01-01;FALSE
14549;Редуктор Фореста;3;2026-01-01;FALSE
14551;ДСТУ 8938:2019 168х12 ст20;0;2026-01-01;FALSE
14553;ДСТУ 8938:2019 127х25 ст45;2.078;2026-01-01;FALSE
14554;ДСТУ 8938:2019 180х20 ст20;0.33;2026-01-01;FALSE
14555;ДСТУ 8938:2019 219х45 ст20;0;2026-01-01;FALSE
14557;ДСТУ 8938:2019 245х25 ст20;3.668;2026-01-01;FALSE
14558;ДСТУ 8938:2019 457х20 ст20;1.938;2026-01-01;FALSE
14560;ДСТУ 8938:2019 480х20 ст20;1.559;2026-01-01;FALSE
14562;GB/T 8162:2018 51х 5 ст20;0.025;2026-01-01;FALSE
14565;Олива гідравлічна преміум-класу MOL Hydro HME 46(20л);80;2026-01-01;FALSE
14566;Деталі ролика кабельної підвіски;6;2026-01-01;FALSE
14568;ДСТУ 8938:2019 108х16 ст20;1.515;2026-01-01;FALSE
14570;EN 10210-1:2006 298.5х10 стS355J2H;0;2026-01-01;FALSE
14571;EN 10210-1:2006 298.5х 8 стS355J2H;0;2026-01-01;FALSE
14572;Труба проф. 180х180х 8 стS355J2H;6.06;2026-01-01;FALSE
14573;Труба проф. 180х180х10 стS355J2H;0;2026-01-01;FALSE
14574;Труба проф. 200х200х 8 стS355J2H;9.407;2026-01-01;FALSE
14575;Труба проф. 200х200х10 стS355J2H;3.51;2026-01-01;FALSE
14577;Роторна насадка 035;0;2026-01-01;FALSE
14578;Пінна насадка 042;0;2026-01-01;FALSE
14579;ДСТУ 8938:2019 299х12 ст20;4.023;2026-01-01;FALSE
14580;ДСТУ 8938:2019 299х30 ст20;7.719;2026-01-01;FALSE
14582;Башмак до ТК-9А;6;2026-01-01;FALSE
14583;Труба проф. 250х250х10 стS355J2H;6.31;2026-01-27;FALSE
14584;Труба проф. 250х250х 8 стS355J2H;5.53;2026-01-27;FALSE
14585;Світильник промис.VS-LHB-O-200W.Philips LED.4000K.IP65;0;2026-01-01;FALSE
14587;ДСТУ 8938:2019 325х14 ст20;0.09;2026-01-01;FALSE
14589;EN 10216-2 API 5L/ ASTM A53/ ASTN A106  219.08х10.31 ст.В/ L245X42/ L290GrB/ C P265GH-TCI;6.31;2026-01-01;FALSE
14591;ДСТУ 8938:2019 60х14 ст20;0.251;2026-01-13;FALSE
14592;ДСТУ 8938:2019 60х14 ст45;1.693;2026-01-13;FALSE
14593;ДСТУ 8938:2019 102х18 ст20;9.252;2026-01-01;FALSE
14594;ДСТУ 8938:2019 108х22 ст20;4.516;2026-01-13;FALSE
14595;ДСТУ 8938:2019 114х16 ст20;2.961;2026-01-13;FALSE
14596;ДСТУ 8938:2019 121х16 ст20;4.09;2026-01-13;FALSE
14597;ДСТУ 8938:2019 121х20 ст20;4.072;2026-01-13;FALSE
14598;ДСТУ 8938:2019 127х16 ст20;3.373;2026-01-13;FALSE
14599;ДСТУ 8938:2019 127х20 ст20;4.496;2026-01-13;FALSE
14600;ДСТУ 8938:2019 127х25 ст20;2.884;2026-01-13;FALSE
14601;ДСТУ 8938:2019 133х30 ст20;3.446;2026-01-13;FALSE
14602;ДСТУ 8938:2019 245х30 ст20;6.356;2026-01-13;FALSE
14603;ДСТУ 8938:2019 245х50 ст20;0.414;2026-01-13;FALSE
14604;ДСТУ 8938:2019 273х16 ст20;4.982;2026-01-13;FALSE
14605;ДСТУ 8938:2019 299х50 ст20;0;2026-01-13;FALSE
14606;ДСТУ 8938:2019 325х25 ст20;0.038;2026-01-13;FALSE
14607;ДСТУ 8938:2019 73х16 ст20;0.148;2026-01-01;FALSE
14608;GB/T 8162:2018 34х 8 ст20;0.726;2026-01-01;FALSE
14609;GB/T 8162:2018 45х10 ст20;0;2026-01-01;FALSE
14624;Душова стійка Tropical Forest L106;1;2026-01-01;FALSE
14626;Брус будів.100х50х6м.;9;2026-01-01;FALSE
14627;"Брус будів.100х50х4,5м.";26;2026-01-01;FALSE
14628;ГОСТ 8732 133х 6 ст20;33.245;2026-01-01;FALSE
14629;ГОСТ 8732 168х 6 ст20;0.19;2026-01-01;FALSE
14630;GB/T 8162:2018 73х 6 ст20;8.191;2026-01-01;FALSE
14634;GB/T 8162:2018 36х 3 ст20;0.013;2026-01-01;FALSE
14635;GB/T 8162:2018 70х14  ст20;0.398;2026-01-01;FALSE
14637;GB/T 8162:2018 102х 8 ст20;23.25;2026-01-01;FALSE
14638;ДСТУ 8938:2019 146х18 ст20;3.18;2026-01-01;FALSE
14639;ДСТУ 8938:2019 108х22 ст45;4.626;2026-01-01;FALSE
14640;ДСТУ 8938:2019 114х22 ст45;5.386;2026-01-01;FALSE
14641;GB/T 8162:2018 63х 4 ст20;0.002;2026-01-01;FALSE
14643;GB/T 8162:2018 10х 1.5 ст20;0.056;2026-01-01;FALSE
14645;GB/T 8162:2018 12х 2 ст20;0.143;2026-01-01;FALSE
14647;GB/T 8162:2018 16х 1.5 ст20;0.018;2026-01-01;FALSE
14648;GB/T 8162:2018 16х 3 ст20;2.226;2026-01-01;FALSE
14649;GB/T 8162:2018 16х 5 ст20;0.057;2026-01-01;FALSE
14650;GB/T 8162:2018 18х 3 ст20;2.846;2026-01-01;FALSE
14651;GB/T 8162:2018 20х 2.5 ст20;0;2026-01-01;FALSE
14652;GB/T 8162:2018 20х 3 ст20;1.676;2026-01-01;FALSE
14653;GB/T 8162:2018 20х 5 ст45;0.03;2026-01-01;FALSE
14654;GB/T 8162:2018 21х 2.5 ст20;0.088;2026-01-01;FALSE
14655;GB/T 8162:2018 25х 1.5 ст20;0.229;2026-01-01;FALSE
14656;GB/T 8162:2018 25х 2 ст20;3.252;2026-01-01;FALSE
14657;GB/T 8162:2018 25х 3.5 ст20;1.948;2026-01-01;FALSE
14658;GB/T 8162:2018 27х 5 ст20;2.501;2026-01-01;FALSE
14659;GB/T 8162:2018 28х 1.5 ст20;0.472;2026-01-01;FALSE
14660;GB/T 8162:2018 28х 2 ст20;1.374;2026-01-01;FALSE
14661;GB/T 8162:2018 30х 1.5 ст20;0.197;2026-01-01;FALSE
14662;GB/T 8162:2018 32х 1.5 ст20;0.266;2026-01-01;FALSE
14665;GB/T 8162:2018 35х 6 ст20;2.242;2026-01-01;FALSE
14667;GB/T 8162:2018 40х 5 ст20;2.392;2026-01-01;FALSE
14668;GB/T 8162:2018 48х 6 ст20;0.666;2026-01-01;FALSE
14669;GB/T 8162:2018 89х12 ст20;3.07;2026-01-01;FALSE
14670;GB/T 8162:2018 70х14  ст45;0.03;2026-01-01;FALSE
14671;GB/T 8162:2018 21х 5 ст20;3.505;2026-01-01;FALSE
14674;"Светильник с/д AL 5020ARD.52 ВТ,матов.6500К,IP40";2;2026-01-01;FALSE
14675;Вимикач  1кл.зовнішній Palmiye Сірий;2;2026-01-01;FALSE
14676;Вимикач-роз'єднувач ВР32-31В30250 250А;1;2026-01-01;FALSE
14677;GB/T 8162:2018 68х 4 ст20;0.616;2026-01-01;FALSE
14678;GB/T 8162:2018 68х12 ст20;0;2026-01-01;FALSE
14679;GB/T 8162:2018 76х 8 ст20;0.418;2026-01-01;FALSE
14680;GB/T 8162:2018 85х 6 ст20;0.89;2026-01-01;FALSE
14681;GB/T 8162:2018 121х10 ст20;5.118;2026-01-01;FALSE
14682;ДСТУ 8938:2019 89х22 ст20;2.457;2026-01-01;FALSE
14683;Шпилька розпірна;10;2026-01-01;FALSE
14685;ДСТУ 8938:2019 168х 6 ст20;1.806;2026-01-01;FALSE
14687;ДСТУ 8938:2019 180х14 ст20;0.45;2026-01-01;FALSE
14688;ДСТУ 8938:2019 146х 5 ст20;7.89;2026-01-01;FALSE
14689;ДСТУ 8938:2019 95х 8 ст20;1.8;2026-01-01;FALSE
14691;ДСТУ 8938:2019 95х18 ст20;2.764;2026-01-01;FALSE
14717;ДСТУ 8938:2019 194х18 ст20;2.695;2026-01-01;FALSE
14735;"Строп 4СК г/п12,5х2500";1;2026-01-01;FALSE
14737;Втулка кранового колеса;1;2026-01-01;FALSE
14738;"Ланка роз'ємна РТЗ-12,5";1;2026-01-01;FALSE
14739;Скоба такелажна типу G-2130;1;2026-01-01;FALSE
14740;ГОСТ 8732 168х 8 ст20;0.056;2026-01-01;FALSE
14741;Колесо зубчатое проміжне;1;2026-01-01;FALSE
14742;Вал-шестерня вхідна;1;2026-01-01;FALSE
14744;ДСТУ 8938:2019 273х16 ст20;3.168;2026-01-01;FALSE
14745;ДСТУ 8938:2019 121х 6 ст20;0.01;2026-01-01;FALSE
14746;ДСТУ 8938:2019 159х30 ст20;3.757;2026-01-01;FALSE
14747;ГОСТ 8732 133х 5 ст20;27.903;2026-01-01;FALSE
14749;ГОСТ 8732 219х 6 ст20;3.467;2026-01-01;FALSE
14752;GB/T 8162:2018 114х 4 ст20;9.434;2026-01-01;FALSE
14754;GB/T 8162:2018 12х 1.5 ст20;0.172;2026-01-26;FALSE
14755;GB/T 8162:2018 21х 2 ст20;0.022;2026-01-26;FALSE
14758;209 Брухт сталевий;0.06;2026-01-01;FALSE
14759;ДСТУ 8938:2019 73х 8 ст20;3.075;2026-01-01;FALSE
14760;ДСТУ 8938:2019 73х12 ст35;5.16;2026-01-01;FALSE
14762;ДСТУ 8938:2019 168х36 ст20;5.008;2026-03-09;FALSE
14763;ДСТУ 8938:2019 194х22 ст20;5.33;2026-01-01;FALSE
14764;ДСТУ 8938:2019 273х56 ст20;6.165;2026-02-27;FALSE
14765;ГОСТ 8732 133х10 ст20;6.277;2026-01-01;FALSE
14766;ГОСТ 8732 133х12 ст20;8.746;2026-01-01;FALSE
14768;EN 10210-1 / EN 10297-1 133х 6 стS355J2H;10.685;2026-01-01;FALSE
14778;ДСТУ 8938:2019 89х20 ст20;0;2026-01-01;FALSE
14779;ДСТУ 8938:2019 127х30 ст20;0;2026-01-01;FALSE
14780;ДСТУ 8938:2019 140х30 ст20;3.352;2026-01-01;FALSE
14781;ДСТУ 8938:2019 180х30 ст20;0.306;2026-01-01;FALSE
14785;ДСТУ 8938:2019 127х16 ст45;1.02;2026-01-01;FALSE
14786;ДСТУ 8938:2019 140х10 ст20;2.04;2026-01-01;FALSE
14787;ДСТУ 8938:2019 121х16 ст20;3.855;2026-01-01;FALSE
14788;ДСТУ 8938:2019 114х28 ст20;4.288;2026-01-01;FALSE
14789;ГОСТ 8732 133х 8 ст20;27.147;2026-01-01;FALSE
14790;ГОСТ 8732 127х 8 ст20;21.976;2026-01-01;FALSE
14791;ГОСТ 8732 127х10 ст20;10.884;2026-01-01;FALSE
14792;ГАРЯЧА GB/T 8162:2018 45х10 ст45;0;2026-01-01;FALSE
14793;ГАРЯЧА GB/T 8162:2018 14х 1.5 ст20;0.18;2026-01-01;FALSE
14794;ГАРЯЧА GB/T 8162:2018 14х 2 ст20;0.451;2026-01-01;FALSE
14795;ГАРЯЧА GB/T 8162:2018 16х 2 ст20;2.607;2026-01-01;FALSE
14797;ГАРЯЧА GB/T 8162:2018 17х 3 ст20;0.194;2026-01-01;FALSE
14798;ГАРЯЧА GB/T 8162:2018 17х 3.5 ст20;0;2026-01-01;FALSE
14799;ГАРЯЧА GB/T 8162:2018 22х 1.5 ст20;0.51;2026-01-01;FALSE
14801;ГАРЯЧА GB/T 8162:2018 24х 3 ст20;0.038;2026-01-01;FALSE
14802;ГАРЯЧА GB/T 8162:2018 24х 4 ст20;0.514;2026-01-01;FALSE
14803;ГАРЯЧА GB/T 8162:2018 25х 5 ст20;0.023;2026-01-01;FALSE
14805;ГАРЯЧА GB/T 8162:2018 26х 3 ст20;0.207;2026-01-01;FALSE
14806;ГАРЯЧА GB/T 8162:2018 26х 4 ст20;0.002;2026-01-01;FALSE
14808;ГАРЯЧА GB/T 8162:2018 28х 8 ст20;0.542;2026-01-01;FALSE
14809;ГАРЯЧА GB/T 8162:2018 32х 2 ст20;0.074;2026-01-01;FALSE
14810;ГАРЯЧА GB/T 8162:2018 34х 5 ст20;0.328;2026-01-01;FALSE
14811;ГАРЯЧА GB/T 8162:2018 34х 6 ст20;1.912;2026-01-01;FALSE
14812;ГАРЯЧА GB/T 8162:2018 36х 4 ст20;0.005;2026-01-01;FALSE
14813;ГАРЯЧА GB/T 8162:2018 36х 5 ст20;0.346;2026-01-01;FALSE
14814;ГАРЯЧА GB/T 8162:2018 36х 6 ст20;0.321;2026-01-01;FALSE
14815;ГАРЯЧА GB/T 8162:2018 40х 1.5 ст20;0.401;2026-01-01;FALSE
14816;ГАРЯЧА GB/T 8162:2018 40х 8 ст20;2.972;2026-01-01;FALSE
14817;ГАРЯЧА GB/T 8162:2018 40х10 ст20;0.024;2026-01-01;FALSE
14818;ГАРЯЧА GB/T 8162:2018 48х 6 ст20;1.234;2026-01-01;FALSE
14819;ГАРЯЧА GB/T 8162:2018 50х10 ст20;0;2026-01-01;FALSE
14820;ГАРЯЧА GB/T 8162:2018 54х 3 ст20;1.244;2026-01-01;FALSE
14821;ГАРЯЧА GB/T 8162:2018 54х 5 ст20;0.004;2026-01-01;FALSE
14822;ГАРЯЧА GB/T 8162:2018 54х12 ст20;4.482;2026-01-01;FALSE
14823;ГАРЯЧА GB/T 8162:2018 65х 8 ст20;4.738;2026-01-01;FALSE
14824;ГАРЯЧА GB/T 8162:2018 80х 4 ст20;4.213;2026-01-01;FALSE
14825;ГАРЯЧА GB/T 8162:2018 80х 6 ст20;0.006;2026-01-01;FALSE
14826;ГАРЯЧА GB/T 8162:2018 95х 8 ст20;0.022;2026-01-01;FALSE
14827;ГАРЯЧА GB/T 8162:2018 108х 5 ст20;14.168;2026-01-01;FALSE
14828;ГАРЯЧА GB/T 8162:2018 108х 6 ст20;0.616;2026-01-01;FALSE
14829;ГАРЯЧА GB/T 8162:2018 42х 6 ст20;3.82;2026-01-01;FALSE
14831;ГАРЯЧА GB/T 8162:2018 34х 4 ст20;2.246;2026-01-01;FALSE
14832;ГАРЯЧА GB/T 8162:2018 95х12 ст20;9.378;2026-01-16;FALSE
14833;ГАРЯЧА GB/T 8162:2018 102х 6 ст20;8.697;2026-01-01;FALSE
14834;ГАРЯЧА GB/T 8162:2018 76х 4 ст20;19.714;2026-01-01;FALSE
14835;ГАРЯЧА GB/T 8162:2018 50х 3.5 ст20;0.073;2026-01-01;FALSE
14836;ГАРЯЧА GB/T 8162:2018 76х12 ст20;0;2026-01-01;FALSE
14837;ГАРЯЧА GB/T 8162:2018 89х10 ст20;0;2026-01-01;FALSE
14838;ГАРЯЧА GB/T 8162:2018 83х14 ст20;3.447;2026-01-01;FALSE
14839;ГАРЯЧА GB/T 8162:2018 76х 8 ст20;7.277;2026-01-01;FALSE
14841;ГАРЯЧА GB/T 8162:2018 73х 8 ст20;3.112;2026-01-01;FALSE
14842;ГАРЯЧА GB/T 8162:2018 83х 8 ст20;0.648;2026-01-01;FALSE
14843;ГАРЯЧА GB/T 8162:2018 83х 3.5 ст20;0.06;2026-01-01;FALSE
14844;ГАРЯЧА GB/T 8162:2018 63х 6 ст20;0;2026-01-01;FALSE
14845;ГАРЯЧА GB/T 8162:2018 63х 4 ст20;0;2026-01-01;FALSE
14846;ГАРЯЧА GB/T 8162:2018 27х 2.5 ст20;0;2026-01-01;FALSE
14847;ГАРЯЧА GB/T 8162:2018 76х 3 ст20;1.407;2026-01-01;FALSE
14849;ДСТУ 8938:2019 108х 6 ст09Г2С;1.13;2026-01-01;FALSE
14851;Чоботи гумові зелені;7;2026-01-01;FALSE
14852;Костюм влагост. ARDON CLEO.;19;2026-01-01;FALSE
14855;"Наконечник втулковий з ізоляцією НВ 1,5/8 (100шт)";0;2026-01-01;FALSE
14871;ГОСТ 8732 159х18 ст20;3.845;2026-01-01;FALSE
14875;Смартфон МotorolaG06 Power4\256GB;0;2026-02-19;FALSE
14876;ГОСТ 8732 140х 8 ст20;9.587;2026-01-01;FALSE
14879;ДСТУ 8938:2019 83х16 ст20;5.111;2026-01-01;FALSE
14880;Ніж МС-80 БД;2;2026-01-01;FALSE
14881;ДСТУ 8938:2019 83х22 ст45;0;2026-01-01;FALSE
14882;Труба проф. 51х41х 5 ст20;1.01;2026-01-01;FALSE
14883;ДСТУ 8938:2019 121х18 ст20;0;2026-01-01;FALSE
14884;ДСТУ 8938:2019 73х20 ст20;0;2026-01-01;FALSE
14885;ДСТУ 8938:2019 89х16 ст20;5.364;2026-01-01;FALSE
14886;ДСТУ 8938:2019 95х18 ст20;2.818;2026-01-01;FALSE
14887;ДСТУ 8938:2019 102х28 ст20;3.044;2026-01-01;FALSE
14888;ДСТУ 8938:2019 102х28 ст45;3.236;2026-01-01;FALSE
14890;ДСТУ 8938:2019 245х40 ст20;2.373;2026-01-01;FALSE
14891;ДСТУ 8938:2019 245х45 ст20;1.264;2026-01-01;FALSE
14892;ДСТУ 8938:2019 273х40 ст20;0;2026-01-01;FALSE
14893;ДСТУ 8938:2019 325х35 ст20;0.549;2026-01-01;FALSE
14894;ДСТУ 8938:2019 325х45 ст20;1.112;2026-01-01;FALSE
14895;ДСТУ 8938:2019 325х60 ст20;4.758;2026-01-01;FALSE
14896;ДСТУ 8938:2019 351х35 ст20;1.128;2026-01-01;FALSE
14897;ДСТУ 8938:2019 406х20 ст20;1.714;2026-01-01;FALSE
14898;ДСТУ 8938:2019 457х40 ст20;0.004;2026-01-01;FALSE
14899;ДСТУ 8938:2019 480х40 ст20;3.136;2026-01-01;FALSE
14900;ДСТУ 8938:2019 530х35 ст20;2.206;2026-01-01;FALSE
14901;ДСТУ 8938:2019 630х16 ст20;5.268;2026-01-01;FALSE
14902;ДСТУ 8938:2019 630х40 ст20;3.94;2026-01-01;FALSE
14903;ГОСТ 8732 146х10 ст20;6.287;2026-01-01;FALSE
14904;ГАРЯЧА GB/T 8162:2018 57х 5 ст20;0.14;2026-01-01;FALSE
14905;ГАРЯЧА GB/T 8162:2018 57х 6 ст20;10.806;2026-01-01;FALSE
14906;ГАРЯЧА  GB/T 8162:2018 60х 4 ст20;0;2026-01-01;FALSE
14907;ГАРЯЧА  GB/T 8162:2018 60х 5 ст20;0.286;2026-01-01;FALSE
14908;ГАРЯЧА  GB/T 8162:2018 60х 6 ст20;5.57;2026-01-01;FALSE
14909;ГАРЯЧА GB/T 8162:2018 70х 4 ст20;9.128;2026-01-01;FALSE
14910;ГАРЯЧА GB/T 8162:2018 73х 4 ст20;8.39;2026-01-01;FALSE
14911;ГАРЯЧА GB/T 8162:2018 73х 5 ст20;8.423;2026-01-01;FALSE
14912;ГАРЯЧА GB/T 8162:2018 73х 6 ст20;8.72;2026-01-01;FALSE
14913;ГАРЯЧА GB/T 8162:2018 76х 6 ст20;0;2026-01-01;FALSE
14914;ГАРЯЧА GB/T 8162:2018 89х 4 ст20;13.02;2026-01-01;FALSE
14915;ГАРЯЧА GB/T 8162:2018 89х 5 ст20;11.354;2026-01-01;FALSE
14916;ГАРЯЧА GB/T 8162:2018 89х 6 ст20;3.37;2026-01-01;FALSE
14917;Лампа LED 20Вт Е27;6;2026-01-01;FALSE
14918;ДСТУ 8938:2019 121х20 ст35;5.018;2026-03-27;FALSE
14919;ДСТУ 8938:2019 159х18 ст20;2.334;2026-01-01;FALSE
14921;ГАРЯЧА GB/T 8162:2018 28х 7 ст45;0;2026-01-01;FALSE
